fcstype,filename,filepath,TotalEvents,NumOfPar,Creator,Timestep,starttime,stoptime,totaltime,cytometry,date,byteorder,datatype,system,project,experiment,cells,creator,fullpath,dir,PlateName,Day,col,row,Strain,well,WellContentAlias,ActualStrainID,ID,TMRE,TMRE_N,O2,VitC,NCells,TotalTime,TotalVolume,CellDensity,NCellsAfterFiltering,mean_FITC_A,median_FITC_A,mode_FITC_A,std_FITC_A,var_FITC_A,Noise_FITC_A,NoiseSq_FITC_A,NoiseStrength_FITC_A,mean_PE_A,median_PE_A,mode_PE_A,std_PE_A,var_PE_A,Noise_PE_A,NoiseSq_PE_A,NoiseStrength_PE_A,mean_CFSE_over_SSC,median_CFSE_over_SSC,mode_CFSE_over_SSC,std_CFSE_over_SSC,var_CFSE_over_SSC,Noise_CFSE_over_SSC,NoiseSq_CFSE_over_SSC,NoiseStrength_CFSE_over_SSC,mean_CFSE_over_FSC,median_CFSE_over_FSC,mode_CFSE_over_FSC,std_CFSE_over_FSC,var_CFSE_over_FSC,Noise_CFSE_over_FSC,NoiseSq_CFSE_over_FSC,NoiseStrength_CFSE_over_FSC,mean_TMRE_over_SSC,median_TMRE_over_SSC,mode_TMRE_over_SSC,std_TMRE_over_SSC,var_TMRE_over_SSC,Noise_TMRE_over_SSC,NoiseSq_TMRE_over_SSC,NoiseStrength_TMRE_over_SSC,mean_TMRE_over_FSC,median_TMRE_over_FSC,mode_TMRE_over_FSC,std_TMRE_over_FSC,var_TMRE_over_FSC,Noise_TMRE_over_FSC,NoiseSq_TMRE_over_FSC,NoiseStrength_TMRE_over_FSC,mean_CFSE_over_TMRE,median_CFSE_over_TMRE,mode_CFSE_over_TMRE,std_CFSE_over_TMRE,var_CFSE_over_TMRE,Noise_CFSE_over_TMRE,NoiseSq_CFSE_over_TMRE,NoiseStrength_CFSE_over_TMRE,mean_SSC_A,median_SSC_A,mode_SSC_A,std_SSC_A,var_SSC_A,Noise_SSC_A,NoiseSq_SSC_A,NoiseStrength_SSC_A,mean_FSC_A,median_FSC_A,mode_FSC_A,std_FSC_A,var_FSC_A,Noise_FSC_A,NoiseSq_FSC_A,NoiseStrength_FSC_A
FCS3.0,20171025_HD.fcs,FCS/DAY2/,2569,32,BD FACSDiva Software Version 6.2,0.01,19:45:54,19:48:58,184.000007808208,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,HD,H,3,N,1,2569,183.02599609375,0.18302599609375,14036.257443364,946,1352.67661149078,1101.75,987.673138666967,914.658932537747,836600.962871091,0.676184481026624,0.457225452381244,618.478175614402,58867.4818761394,47617.90625,37688.1385616592,42184.1911571478,1779505983.58279,0.71659581508694,0.513509562200117,30229.0148460396,0.0185186289549721,0.017628705585541,0.0161734770259244,0.00669084597200968,4.47674198211581e-05,0.361303527830188,0.13054023922254,0.0024174262538555,0.00787620099014922,0.00699739665320611,0.00629618128931246,0.00414946474254676,1.72180576496386e-05,0.526835811800194,0.27755597259517,0.00218608662617591,0.825685432335157,0.753268225083592,0.670532066904844,0.464607248047502,0.215859894938273,0.562692800251454,0.316623187454823,0.261431153420971,0.338091062072757,0.304220107582119,0.238641461963179,0.195068118375265,0.0380515708064665,0.576969166766339,0.332893419399044,0.112548289721654,0.0373049587094173,0.0239143340538863,0.0137462416429211,0.0646688658869208,0.00418206221510055,1.73351929942213,3.00508916146901,0.112104727086719,74648.9177953224,63643.70703125,55313.7617671212,40126.1179167806,1610105339.07138,0.537531140462091,0.288939726966477,21569.0379261234,167299.933312962,162967.3125,163378.947558568,39755.3981621299,1580491683.02948,0.237629491984081,0.0564677754606124,9447.05506889179
FCS3.0,20171025_L1.fcs,FCS/DAY2/,2518,32,BD FACSDiva Software Version 6.2,0.01,19:07:43,19:08:39,55.9999980032444,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,L1,L,1,L,0,2518,54.652998046875,0.054652998046875,46072.4953796744,2088,1126.65803397752,1004.24996948242,973.536657493199,598.288530216606,357949.165388747,0.531029391504381,0.281992214641513,317.708794144975,43732.4884915991,38007.42578125,27850.7250436514,27475.6454509581,754911092.946754,0.628266224919629,0.394718449374761,17262.0200447036,0.0203483407934364,0.0189312243413536,0.0166583186120904,0.00840665528125637,7.06718530178756e-05,0.413137138137967,0.170682294908829,0.00347310150421068,0.00713064447699888,0.00631542404179662,0.00613782337186873,0.00371984907536218,1.38372771434728e-05,0.521670809330235,0.272140433307263,0.00194053667773051,0.777910740792262,0.734777188115932,0.583843818864225,0.381741224434885,0.145726362433045,0.490726254847827,0.240812257196974,0.187330441387955,0.267930938967075,0.246996858874384,0.21228325355757,0.14262751899485,0.0203426091746264,0.532329411245699,0.283374602077193,0.0759248232139635,0.0371039550198592,0.0261361187245155,0.0267825010411417,0.0813728747715959,0.00662154474859382,2.19310514817201,4.80971019093857,0.178459270583143,56163.7716471354,51758.068359375,46549.0122124262,20846.2563284529,434566402.911564,0.371169095612477,0.137766497537784,7737.48610833775,159150.395447947,156111.65625,152163.534537241,30339.339098197,920475496.915387,0.190633136743415,0.0363409928246337,5783.68337901144
FCS3.0,20171025_L2.fcs,FCS/DAY2/,2527,32,BD FACSDiva Software Version 6.2,0.01,19:08:54,19:10:00,66.0000041127205,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,L2,L,1,L,0,2527,64.6410009765625,0.0646410009765625,39092.8352256834,2074,1114.77001675759,992.549957275391,956.884681347823,629.219107825248,395916.685652401,0.564438492573909,0.318590811899107,355.155484719583,44531.0317259212,37712.9609375,29841.8687280769,28676.5513006628,822344594.499545,0.643967817255184,0.414694549660406,18466.7761474941,0.0207570814048879,0.0190142628600994,0.0159489725723878,0.00877003096002451,7.69134430397884e-05,0.422507904119861,0.178512929043757,0.00370540739998624,0.007149584725553,0.0064367426595185,0.00656226084289376,0.00362767288059309,1.31600105285906e-05,0.507396306197699,0.25745101154307,0.0018406678197065,0.808083966063732,0.760940734181875,0.713436779685551,0.37482964407996,0.140497262081109,0.463849871821857,0.215156703589153,0.173864682361521,0.276083480957431,0.251837223253868,0.212259402881577,0.143682803497859,0.0206447480210043,0.520432453979429,0.270849939155051,0.0747771940190347,0.0333247621290692,0.0253377180194865,0.0172613482485222,0.0308816939816073,0.00095367902317364,0.92668910469639,0.858752696762998,0.0286177293473236,54897.5013052224,50219.51953125,42998.232152411,22244.7868503832,494830542.01898,0.405205816685632,0.16419175387587,9013.71702270731,156558.80594187,153098.4609375,149337.049238731,32587.8388941087,1061967243.78839,0.208150788440534,0.043326750728416,6783.18435938184
FCS3.0,20171025_L3.fcs,FCS/DAY2/,2705,32,BD FACSDiva Software Version 6.2,0.01,19:10:08,19:10:57,49.0000057965517,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,L3,L,1,L,1,2705,47.757998046875,0.047757998046875,56639.7275979829,2364,1175.72853376902,969.149963378906,867.064149286927,867.688934188665,752884.086513462,0.738001085511744,0.544645602216512,640.355375317763,46660.1928993393,37024.537109375,28837.6961411431,36918.7320594973,1362992776.88096,0.791225448620469,0.626037710544662,29211.0403362747,0.0191891978572907,0.0179586006437802,0.0148166018300564,0.00744861051718701,5.54817986367489e-05,0.388166851610059,0.150673504688865,0.00289130369332605,0.00695653654501308,0.00617425020156974,0.00625990985321889,0.00388644094589794,1.51044232259521e-05,0.558674696919979,0.31211741697863,0.00217125621754693,0.751305051804322,0.701225764783592,0.657997582921076,0.387736743797929,0.150339782491021,0.516084302729959,0.266343007524267,0.200104847065739,0.269687067063427,0.234531337330751,0.197697925372986,0.163421192319484,0.0267064860991216,0.605965996437824,0.367194788838885,0.0990276856429331,0.0376613105589798,0.0259011780639381,0.021542580029983,0.061460286864,0.00377736686140518,1.63192108696668,2.66316643408652,0.100298338144383,60845.2921235525,53227.19921875,43723.8055152282,31373.7194094028,984310269.579935,0.515631009638268,0.26587533810058,16177.2626151781,164459.334694903,157713.4375,147656.987944626,38800.4769041669,1505477007.99079,0.23592748308357,0.0556617772741484,9154.0988584423
FCS3.0,20171025_L4.fcs,FCS/DAY2/,2725,32,BD FACSDiva Software Version 6.2,0.01,19:11:09,19:12:02,53.0000042170286,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,L4,L,1,L,1,2725,51.337998046875,0.051337998046875,53079.5921865105,2308,1136.88240253037,964.859985351562,1001.46261051496,746.932362721394,557907.954480564,0.657000549097198,0.431649721514019,490.734972446423,47204.2642059723,38835.544921875,27483.9575467834,33363.7690627871,1113141086.07499,0.706795659756643,0.499560104650828,23581.3671667009,0.019125530080036,0.0175367949502692,0.0156203244249986,0.00803425945129354,6.45493249306996e-05,0.420080354252771,0.176467504029134,0.00337503455645807,0.00685518631911779,0.006078214958268,0.00433846800324268,0.00373364255024302,1.39400866929852e-05,0.544644941280533,0.296638112062475,0.00203350952753961,0.787318992848187,0.733928458146904,0.672359424179253,0.398134134981531,0.158510789437492,0.505683387036365,0.25571568792457,0.201329817872254,0.277438396883168,0.250563249691436,0.179262487532218,0.155317500809462,0.0241235260576973,0.559826983410907,0.313406251354956,0.0869509279490823,0.0330569396182008,0.0246629864080616,0.017271603502791,0.0346186617877241,0.00119845174397283,1.04724339843799,1.09671873557195,0.0362541650199516,59749.3057355699,53440.529296875,41996.3152539468,28537.096224137,814365860.905656,0.477613854635107,0.228114994139405,13629.712527703,163237.148220862,156329.90625,146891.558632783,36163.2217141312,1307778604.74541,0.221537941015741,0.049079059309494,8011.52567904436
FCS3.0,20171025_LA.fcs,FCS/DAY2/,1633,32,BD FACSDiva Software Version 6.2,0.01,19:23:58,19:25:32,93.9999930560589,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,LA,L,1,N,0,1633,93.97099609375,0.09397099609375,17377.7023537224,1136,1150.61599662942,996.839965820312,971.225397800925,627.718339595826,394030.313864941,0.54554981108784,0.297624596377978,342.451621582876,47988.2858644674,41474.33984375,28415.8075591041,33501.8634169547,1122374852.40829,0.698125861623262,0.487379718667222,23388.5172639463,0.0199435108506806,0.01851711943337,0.0153847706617277,0.00844929327631914,7.13905568692518e-05,0.423661277073029,0.17948887769115,0.00357963837980993,0.00713462883938502,0.0062358576177094,0.00564083845982221,0.0037194976869714,1.38346630433856e-05,0.521330229042722,0.271785207713737,0.00193908658107268,0.82611532905924,0.761911218348614,0.456434438269173,0.51244722035879,0.26260215365345,0.620309540730048,0.384783926320723,0.31787589990915,0.289724423777037,0.263580730869951,0.166873387925862,0.181745908241979,0.0330315751627018,0.627306134127805,0.393512985914372,0.114010323092823,0.0604589353704673,0.0251074957744497,0.0261058545828591,0.150576351152519,0.0226732375264066,2.49055578352231,6.20286811083641,0.375018802224591,59142.2220777055,54541.498046875,50494.569711302,22754.4070420682,517763039.836122,0.38474048222557,0.148025238663164,8754.54153812223,162565.291668959,159871.34375,160334.860490717,32816.2324000427,1076905108.93361,0.201864937239299,0.040749452886626,6624.44669386486
FCS3.0,20171025_LB.fcs,FCS/DAY2/,1997,32,BD FACSDiva Software Version 6.2,0.01,19:26:00,19:26:30,29.9999982118607,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,LB,L,1,N,0,1997,28.795,0.028795,69352.3181107831,1598,1116.3742273758,999.9599609375,981.946011173011,572.861006973761,328169.733310992,0.513144242249622,0.263317013353938,293.960327337906,43845.3747317967,36843.970703125,24318.2977508002,31313.8056695728,980554425.511768,0.714187205859686,0.510063365013666,22363.9193759854,0.0200665162115716,0.018666006277397,0.0162234647904661,0.00794039992115704,6.30499509079108e-05,0.395703959642886,0.156581623677059,0.0031420476899499,0.00705164930306058,0.00645680433802513,0.0064393638859033,0.00327104623992865,1.06997435037513e-05,0.463869670675332,0.215175071372441,0.00151733914207948,0.772263988915721,0.688163228444807,0.551239426268371,0.453750756520624,0.205889749043038,0.587559128786649,0.345225729820526,0.26660539918754,0.268926068441099,0.238862861435556,0.163680190881755,0.164261327414778,0.0269817836840649,0.61080477756196,0.373082476292516,0.100331603553616,0.0394020811481463,0.0274287826780642,0.0194646014501298,0.0425114976136517,0.00180722742935552,1.07891503125976,1.16405764467824,0.0458662937767322,56888.7477987621,52378.55859375,46655.9714108492,21895.3727614889,479407348.364549,0.384880553865264,0.148133040743632,8427.10319552825,158572.526541967,154747.9765625,149912.471577226,31898.8037713164,1017533682.04095,0.201162234511502,0.0404662445936604,6416.83464488192
FCS3.0,20171025_LC.fcs,FCS/DAY2/,2301,32,BD FACSDiva Software Version 6.2,0.01,19:26:44,19:28:22,98.0000015348196,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,LC,L,1,N,1,2301,97.68,0.09768,23556.5110565111,1267,1029.83082263697,926.639953613281,961.73115993994,548.347029001342,300684.464214598,0.532463213323961,0.283517073543278,291.974621078702,45914.845716228,38682.44921875,24240.0561544394,32254.5466306172,1040355778.34666,0.70248622482504,0.493486896068937,22658.3746959855,0.0179532953444253,0.0165913167415162,0.0136448584988565,0.00754805759029833,5.69731733864603e-05,0.420427417111594,0.176759213059126,0.00317341035689869,0.00643766934503239,0.00590199590491348,0.00412332845780762,0.00311259205671228,9.68822931150837e-06,0.483496726826161,0.233769084851612,0.0015049280713655,0.789110578838769,0.696083554220287,0.605779685046425,0.461187969857395,0.212694343541185,0.584440232110517,0.341570384909395,0.269536804150034,0.279507996950026,0.245515057534633,0.168387944201554,0.16833252716209,0.0283358397007757,0.602245835535742,0.362700046420143,0.101377563468576,0.0331500086004741,0.0248880777485962,0.0155931799538979,0.0333114892306002,0.0011096553147604,1.00487120929808,1.00976614727619,0.0334737564666733,59911.619293237,53614.078125,46795.2536626296,28226.4401266019,796731922.220641,0.471134655674182,0.22196786377723,13298.4541499545,159527.295271803,154872.28125,147522.544398159,33896.4064818751,1148966372.38451,0.212480293257165,0.0451478750226507,7202.31838963289
FCS3.0,20171025_LD.fcs,FCS/DAY2/,1784,32,BD FACSDiva Software Version 6.2,0.01,19:28:37,19:29:39,62.0000056922436,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,LD,L,1,N,1,1784,62.0560009765625,0.0620560009765625,28748.226955098,1376,1098.0387233468,958.619995117188,927.991176394891,666.647949777445,444419.488942471,0.607126083628013,0.368602081421489,404.739358907024,44485.3563620102,35398.779296875,19853.961638436,34344.2835917346,1179529815.42949,0.772035707936108,0.596039134328408,26515.0132963033,0.0183739029733789,0.0170508727331734,0.013956802904156,0.00749455318338979,5.6168327418658e-05,0.407891191884942,0.166375224417319,0.00305696223061795,0.00669637052375293,0.00604643212381504,0.0040978846951399,0.0033667855912051,1.13352452171462e-05,0.502777673257872,0.2527853887266,0.00169274462590423,0.745908592362805,0.653847838976755,0.371598228596879,0.491390025792339,0.241464157448196,0.658780487077873,0.433991730154559,0.323718160536686,0.265990002192028,0.231987954555011,0.12067658448432,0.17916706778376,0.0321008381782304,0.673585722422801,0.453717725451846,0.120684378787499,0.0419495534099615,0.0271402142551118,0.019752454443293,0.0504159100424195,0.00254176398540534,1.20182233049584,1.44437691407845,0.0605909665012492,60107.4909249239,54460.767578125,45271.514669435,24994.3689021108,624718476.814802,0.415827853026331,0.172912803352488,10393.3547583128,162482.917582667,157092.5078125,145184.276172961,35299.2103791288,1246034253.38999,0.217248747771712,0.0471970184083772,7668.70925219597
FCS3.0,20171025_M1.fcs,FCS/DAY2/,2699,32,BD FACSDiva Software Version 6.2,0.01,19:12:18,19:13:37,79.0000040084124,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,M1,M,2,L,0,2699,77.677001953125,0.077677001953125,34746.4491694561,2157,1226.79386319659,1088.88000488281,991.894919801644,607.751167960926,369361.48215787,0.495397952494923,0.245419131336162,301.078684234241,52764.3283852695,47068.171875,40162.5395719152,28559.0375203028,815618624.086064,0.541256534372487,0.292958636000915,15457.7656732529,0.0202882742214764,0.0191109378718996,0.0169758913320589,0.00744223928863388,5.53869256292857e-05,0.366824659771003,0.134560331016112,0.00272999689498751,0.0077540002798649,0.00690473669023497,0.00634273958421667,0.00357440144356832,1.27763456797833e-05,0.460975150187975,0.212498089090826,0.00164771024228102,0.865119751748746,0.821450371745475,0.744964406581042,0.358260750726017,0.12835076551077,0.414116947395817,0.17149284612043,0.148361848462392,0.323984269790282,0.304129027287967,0.28123146740431,0.142404376103284,0.0202790063333656,0.439541019060783,0.193196307436991,0.0625925645911525,0.0286719887859995,0.0233731986379061,0.0207906129591862,0.0266378050462061,0.000709572657679685,0.929053273737794,0.863139985442913,0.024747939983367,61384.115566687,57455.578125,47765.6706312517,23079.2665533958,532652544.642696,0.375981087946487,0.141361778493424,8677.36774775274,159539.136666232,155732.84375,151421.454947104,32245.6978853644,1039785032.11419,0.202117791027194,0.0408516014497124,6517.42922672011
FCS3.0,20171025_M2.fcs,FCS/DAY2/,2552,32,BD FACSDiva Software Version 6.2,0.01,19:13:46,19:14:41,54.9999933689833,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,M2,M,2,L,0,2552,53.22,0.05322,47951.8977827884,2148,1216.45244155117,1078.73999023438,1036.94213212805,620.534422195214,385062.969129148,0.510118111484848,0.260220487664868,316.545847561564,49510.1958647716,44679.62109375,31104.0637808302,27412.6811648629,751455088.646427,0.553677493818361,0.306558767160981,15177.784606203,0.0198166546815267,0.0187929420286549,0.0168651432008156,0.00723810377336637,5.23901462340205e-05,0.365253565230352,0.133410166913483,0.00264374320872933,0.00756403717910709,0.00693285887746053,0.0065674076992143,0.00356629544437051,1.27184631965378e-05,0.471480422415308,0.222293788720918,0.0016814384825696,0.80745830035267,0.769326161314682,0.748125582572466,0.345867375155936,0.119624241197257,0.428340850549029,0.183475884249066,0.148149125651454,0.300995976580558,0.286214456543297,0.281151058586698,0.136207625616109,0.018552517275978,0.452523077429423,0.204777135606196,0.0616370939131562,0.0312663483472305,0.0243536379974547,0.0259389731834455,0.0413057346073367,0.00170616371145173,1.32109238177139,1.7452850811744,0.0545686913132233,62005.9109245883,57243.80859375,51155.9074343258,24560.6026371596,603223201.900453,0.39610098893685,0.15689599343675,9728.47899346393,161255.895258671,157051.890625,149345.156140422,33016.1954421519,1090069161.47437,0.204744114248912,0.0419201523195715,6759.87169167235
FCS3.0,20171025_M3.fcs,FCS/DAY2/,2873,32,BD FACSDiva Software Version 6.2,0.01,19:14:50,19:15:31,40.9999988973141,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,M3,M,2,L,1,2873,39.6339990234375,0.0396339990234375,72488.269435064,2367,1320.914629628,1075.61999511719,1071.66701290909,931.440238347689,867580.9176132,0.705147946321109,0.497233626200877,656.803171191717,59445.6148706137,49287.8828125,39032.0576771106,41055.9482696667,1685590888.32155,0.690647213575416,0.476993573619486,28355.1762731417,0.019031432387692,0.0180553969628615,0.0167399950333633,0.00666192229970422,4.43812087272963e-05,0.350048391733909,0.122533876555496,0.00233199518686773,0.00766349168918114,0.00688544280271065,0.00655076030812692,0.00397261261460795,1.57816509857422e-05,0.518381538824692,0.268719419794255,0.00205932904031485,0.862984489150435,0.831291288031441,0.787054916760533,0.348744618031948,0.121622808606249,0.404114584232296,0.163308597189241,0.140932786319231,0.340547566318474,0.313017440307678,0.275612112929685,0.16911277245969,0.0285991298090028,0.496590753203441,0.246602376167161,0.0839798390520795,0.0275163312191656,0.0218301138877632,0.0207924511193648,0.0263462968459596,0.000694127357495418,0.957478547416557,0.91676516876292,0.0252260140338748,68492.003336898,57755.87890625,50198.6551053732,37180.578188303,1382395394.41651,0.542845534907475,0.294681274768983,20183.3108547985,166459.296977318,157404.984375,150624.755503369,39457.0024555582,1556855042.77792,0.23703694039351,0.0561865111111163,9352.76713916471
FCS3.0,20171025_M4.fcs,FCS/DAY2/,2841,32,BD FACSDiva Software Version 6.2,0.01,19:15:45,19:16:29,44.0000027418137,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,M4,M,2,L,1,2841,42.965,0.042965,66123.5889677645,2386,1330.15591931403,1079.13000488281,1025.13332182605,960.810052923607,923155.957799064,0.722328893156452,0.521759029888625,694.020862061901,55670.4155086955,45904.046875,33292.6670835379,38748.8595380375,1501474115.49856,0.696040422618816,0.48447226991938,26970.7725688528,0.0191665019850985,0.018199425749781,0.0171478407420524,0.00698405469541526,4.8777019988552e-05,0.364388593226099,0.132779046873295,0.0025449098654765,0.00771455876701437,0.00677887290024547,0.00664243358635159,0.00416432427137377,1.73415966371527e-05,0.539800706318997,0.291384802542489,0.00224790518302891,0.81004920094809,0.763287438265658,0.693280236294167,0.361474530091332,0.130663835904749,0.446237746631017,0.199128126518328,0.161303579772462,0.318625701867733,0.289722833682488,0.230983365523097,0.167534701382016,0.0280678761671614,0.525804103058714,0.276469954793378,0.0880904333913806,0.0324096233084019,0.023831218665772,0.0329454649696303,0.0799363084654327,0.00638981341108081,2.46643744374252,6.08331366389512,0.197157904313695,68416.6949580561,58774.55859375,51158.0096376548,35354.4768553014,1249939033.71204,0.516752188584613,0.267032824406988,18269.503291241,167611.935352054,159867.3125,150956.149097572,39405.3584250369,1552782272.60563,0.235098761566529,0.0552714276901157,9264.15096481138
FCS3.0,20171025_MA.fcs,FCS/DAY2/,3624,32,BD FACSDiva Software Version 6.2,0.01,19:49:35,19:50:25,50.000000372529,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,MA,M,2,N,0,3624,150.805,0.150805,24031.033453798,2620,1230.21893250706,1098.23999023438,1016.25807775453,587.143927082906,344737.991110336,0.477267835478981,0.227784586782792,280.224911193487,54548.0187537739,48629.607421875,43949.0418202312,35520.1810836698,1261683264.2167,0.651172707921905,0.424025895542347,23129.7725021297,0.019848580605502,0.0189694632848185,0.0163509750098782,0.00732773756657367,5.36957378445749e-05,0.369181943647014,0.136295307514987,0.00270526839736291,0.00761168022928179,0.00683862673343476,0.00625950363549109,0.00341329992310078,1.16506163650398e-05,0.448429232480099,0.201088776542691,0.00153062346474047,0.877638200150567,0.820881625015445,0.758718021023048,0.484362346465862,0.234606882673916,0.551892962706917,0.304585842285418,0.267316170414719,0.329089277740578,0.306552002491924,0.271294927699679,0.187491519380472,0.0351530698395979,0.569728435601819,0.324590490333296,0.106819250025244,0.0439333112070084,0.0233151849596735,0.0277451165580015,0.132033378464229,0.0174328130286782,3.00531361822703,9.03190994390082,0.396801710359069,63441.8128466424,58051.498046875,52464.960747131,24832.5868190804,616657368.127164,0.391423033246355,0.153211990955777,9720.04645607789,162730.055158635,159579.3203125,157126.92619818,32282.9613626804,1042189594.34432,0.198383521293652,0.0393560215208691,6404.40755291547
FCS3.0,20171025_MB.fcs,FCS/DAY2/,2428,32,BD FACSDiva Software Version 6.2,0.01,19:50:55,19:51:43,48.0000011622906,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,MB,M,2,N,0,2428,175.09099609375,0.17509099609375,13867.0751447434,1738,1246.03065722502,1106.42999267578,1050.57417953917,626.251102549465,392190.443444421,0.502596865428787,0.252603609138842,314.751841112683,60772.1678154773,55228.76953125,44936.3411102846,37503.7317824093,1406529897.6069,0.61712019054976,0.380837329584172,23144.3101038875,0.0198760799504357,0.0187498970880048,0.0172706059242554,0.00743484228189606,5.52768797566694e-05,0.374059789477405,0.139920726103881,0.00278107553876375,0.00766555058704569,0.00687653595755612,0.00621415485534279,0.00366296801279581,1.34173346627653e-05,0.477847999462165,0.228338710589993,0.00175034193700838,0.964378013430393,0.937834892785426,0.794172124767787,0.493675133242105,0.24371513718161,0.511910398585355,0.262052256179817,0.252717434229644,0.364013275840595,0.346823627093306,0.27772846600553,0.19361088783365,0.0374851758877342,0.531878644773478,0.282894892766071,0.102977496634352,0.0414410414832362,0.0207373512946331,0.102381770241122,0.260003160143151,0.0676016432844249,6.27404985099923,39.3637015328235,1.63127278815547,63529.1023008217,59347.078125,54057.6239091839,22639.8508239633,512562845.331313,0.356369758174129,0.126999404541087,8068.15816323416,163883.653525964,160230.6328125,158008.672232272,31619.0951705143,999767179.402038,0.192936235495293,0.037224390967095,6100.46919196641
FCS3.0,20171025_MC.fcs,FCS/DAY2/,2414,32,BD FACSDiva Software Version 6.2,0.01,19:52:03,19:53:01,58.0000072717667,LSRFortessa,20171025,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,2,1,A,xxx,A1,xxx,xxx,MC,M,2,N,1,2414,160.98599609375,0.16098599609375,14995.0931048326,1420,1270.23160050335,1055.72998046875,1056.36729147508,836.231988397396,699283.938419062,0.658330329733589,0.433398823047136,550.516880655432,49893.6366797864,39134.701171875,23342.9868194966,41231.2875575238,1700019073.65121,0.826383689409996,0.682910002122877,34072.863530911,0.0188468921359389,0.0178535970612594,0.017114599855165,0.00686193141852703,4.70861027925684e-05,0.364088220436201,0.1325602322604,0.00249834839892676,0.00728137186149773,0.00654498498793664,0.00626835618924197,0.00362667633098272,1.31527812097103e-05,0.498075966997343,0.248079668900338,0.00180636032054059,0.743850901566981,0.680083283870656,0.619504238048109,0.475957896657934,0.226535919391045,0.639856583698818,0.409416447702722,0.304544793740021,0.281067875391454,0.243128962122724,0.179558060298532,0.192686521281484,0.0371280954835598,0.685551562992113,0.469980945520929,0.132096545832034,0.054642531568007,0.0271685551698961,0.0259516375266312,0.11963526309087,0.0143125961748216,2.1894165525983,4.79354484079141,0.261931425285602,67198.2458000935,57369.38671875,50806.2820334185,34388.8932410686,1182595978.34561,0.511752841634755,0.261890970921247,17598.6138367911,169212.950665713,160425.625,154316.096462477,40951.2431502689,1677004315.55244,0.242010100226724,0.0585688886117489,9910.6144592055
