fcstype,filename,filepath,TotalEvents,NumOfPar,Creator,Timestep,starttime,stoptime,totaltime,cytometry,date,byteorder,datatype,system,project,experiment,cells,creator,fullpath,dir,PlateName,TMRE_bin,NCellsAfterFiltering,mean_FSC_A,median_FSC_A,mode_FSC_A,std_FSC_A,var_FSC_A,Noise_FSC_A,NoiseSq_FSC_A,NoiseStrength_FSC_A,mean_SSC_A,median_SSC_A,mode_SSC_A,std_SSC_A,var_SSC_A,Noise_SSC_A,NoiseSq_SSC_A,NoiseStrength_SSC_A,mean_FITC_A,median_FITC_A,mode_FITC_A,std_FITC_A,var_FITC_A,Noise_FITC_A,NoiseSq_FITC_A,NoiseStrength_FITC_A,mean_PerCP_Cy5_5_A,median_PerCP_Cy5_5_A,mode_PerCP_Cy5_5_A,std_PerCP_Cy5_5_A,var_PerCP_Cy5_5_A,Noise_PerCP_Cy5_5_A,NoiseSq_PerCP_Cy5_5_A,NoiseStrength_PerCP_Cy5_5_A,mean_PacificBlue_A,median_PacificBlue_A,mode_PacificBlue_A,std_PacificBlue_A,var_PacificBlue_A,Noise_PacificBlue_A,NoiseSq_PacificBlue_A,NoiseStrength_PacificBlue_A,mean_AmCyan_A,median_AmCyan_A,mode_AmCyan_A,std_AmCyan_A,var_AmCyan_A,Noise_AmCyan_A,NoiseSq_AmCyan_A,NoiseStrength_AmCyan_A,mean_Qdot605_A,median_Qdot605_A,mode_Qdot605_A,std_Qdot605_A,var_Qdot605_A,Noise_Qdot605_A,NoiseSq_Qdot605_A,NoiseStrength_Qdot605_A,mean_APC_A,median_APC_A,mode_APC_A,std_APC_A,var_APC_A,Noise_APC_A,NoiseSq_APC_A,NoiseStrength_APC_A,mean_AlexaFluor700_A,median_AlexaFluor700_A,mode_AlexaFluor700_A,std_AlexaFluor700_A,var_AlexaFluor700_A,Noise_AlexaFluor700_A,NoiseSq_AlexaFluor700_A,NoiseStrength_AlexaFluor700_A,mean_APC_Cy7_A,median_APC_Cy7_A,mode_APC_Cy7_A,std_APC_Cy7_A,var_APC_Cy7_A,Noise_APC_Cy7_A,NoiseSq_APC_Cy7_A,NoiseStrength_APC_Cy7_A,mean_PE_A,median_PE_A,mode_PE_A,std_PE_A,var_PE_A,Noise_PE_A,NoiseSq_PE_A,NoiseStrength_PE_A,mean_PE_TexasRed_A,median_PE_TexasRed_A,mode_PE_TexasRed_A,std_PE_TexasRed_A,var_PE_TexasRed_A,Noise_PE_TexasRed_A,NoiseSq_PE_TexasRed_A,NoiseStrength_PE_TexasRed_A,mean_PE_Cy5_A,median_PE_Cy5_A,mode_PE_Cy5_A,std_PE_Cy5_A,var_PE_Cy5_A,Noise_PE_Cy5_A,NoiseSq_PE_Cy5_A,NoiseStrength_PE_Cy5_A,mean_PE_Cy5_5_A,median_PE_Cy5_5_A,mode_PE_Cy5_5_A,std_PE_Cy5_5_A,var_PE_Cy5_5_A,Noise_PE_Cy5_5_A,NoiseSq_PE_Cy5_5_A,NoiseStrength_PE_Cy5_5_A,mean_PE_Cy7_A,median_PE_Cy7_A,mode_PE_Cy7_A,std_PE_Cy7_A,var_PE_Cy7_A,Noise_PE_Cy7_A,NoiseSq_PE_Cy7_A,NoiseStrength_PE_Cy7_A,mean_CFSEoverFSC,median_CFSEoverFSC,mode_CFSEoverFSC,std_CFSEoverFSC,var_CFSEoverFSC,Noise_CFSEoverFSC,NoiseSq_CFSEoverFSC,NoiseStrength_CFSEoverFSC,mean_CFSEoverSSC,median_CFSEoverSSC,mode_CFSEoverSSC,std_CFSEoverSSC,var_CFSEoverSSC,Noise_CFSEoverSSC,NoiseSq_CFSEoverSSC,NoiseStrength_CFSEoverSSC,mean_TMREoverSSC,median_TMREoverSSC,mode_TMREoverSSC,std_TMREoverSSC,var_TMREoverSSC,Noise_TMREoverSSC,NoiseSq_TMREoverSSC,NoiseStrength_TMREoverSSC,mean_TMREoverFSC,median_TMREoverFSC,mode_TMREoverFSC,std_TMREoverFSC,var_TMREoverFSC,Noise_TMREoverFSC,NoiseSq_TMREoverFSC,NoiseStrength_TMREoverFSC
FCS3.0,05122017_CFSE.fcs,DAY0/,15247,32,BD FACSDiva Software Version 6.2,0.01,12:10:14,12:10:27,12.9999998956919,LSRFortessa,05-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY0,0,6082,90815.4473149188,91243.8515625,86354.6423986364,21208.5784983337,449803801.919983,0.233534923026797,0.0545385602731321,4952.94374711615,22779.464797507,21982.3486328125,18156.1523471986,7481.31376179232,55970055.6023832,0.328423596791927,0.107862058929746,2457.03997437677,4157.18797994138,3925.34985351562,3972.86262049592,2411.57185314753,5815678.80289341,0.58009689838022,0.336512411510352,1398.94535223192,19.2614593364737,18.7199993133545,16.3785382957305,19.191391353863,368.309502097127,0.996362270304305,0.992737773685949,19.1215782596333,489.372739472306,470.609985351562,415.392089030278,159.064254931533,25301.4371969237,0.325037015962624,0.105649061745887,51.7017707692636,11385.8285503394,10848.5146484375,9150.51639705491,3985.99116357208,15888125.5560747,0.350083539897785,0.122558484907364,1395.4298965446,16923.1110785076,16287.919921875,13661.433101795,5788.19397560773,33503189.4992616,0.342028953704544,0.116983805172225,1979.72992931606,19.2200432473678,16.5900001525879,6.18788696355683,13.8093676314022,190.69863437922,0.718487854250455,0.516224796705423,9.92186291804188,85.9821891201656,90.8500061035156,108.25149368233,175.73836851969,30883.9741699625,2.04389269822015,4.17749736183764,359.190368214517,19.7358423485759,18.1700000762939,14.7516928428003,37.0313712007969,1371.32245301121,1.87635118616911,3.52069377383822,69.4838572780839,5.260304338375,5.3600001335144,7.27894869597792,15.3912570037368,236.890792155076,2.92592519627703,8.56103825420877,45.0336666696087,67.7830270328674,63.6500015258789,54.5448335353309,43.4227870149489,1885.53843214562,0.640614456387343,0.410386881732451,27.8172650984049,68.20615595243,64.9899978637695,58.052102487598,63.7983048164408,4070.22369745149,0.935374584970549,0.874925614208827,59.6753128895029,38.8492052163273,38.1900024414062,37.7540758086206,73.3103095141883,5374.40148106609,1.88704785866193,3.56094962088057,138.340062586592,16.8945318804647,15.4100008010864,11.4612407426168,22.1257639126366,489.549428717733,1.3096405434128,1.71515835295058,28.9767974739688,0.0485364078983284,0.0449727421330134,0.052865394207515,0.0446252382413843,0.00199141188810031,0.919417817957667,0.845329123978038,0.0410292391697346,0.186029352651027,0.185548837028336,0.208218135640963,0.0975483998547482,0.00951569031422184,0.524371011695876,0.274964957906957,0.0511515531211482,0.000251125513713464,0.000234393707820938,0.000277719259203478,0.00077710693248907,6.03895184522571e-07,3.09449613859528,9.57590635178109,0.00240475440186305,6.11212462875385e-05,6.00944206361228e-05,8.18353386761545e-05,0.000355401137460876,1.26309968508484e-07,5.81469061983665,33.8106270044163,0.00206654766027303
FCS3.0,05122017_Day 0.fcs,DAY0/,11310,32,BD FACSDiva Software Version 6.2,0.01,12:13:49,12:13:57,7.99999684095383,LSRFortessa,05-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY0,0,7560,93221.5205966849,92008.62109375,87753.1959954938,14101.969841497,198865553.410492,0.151273759012235,0.0228837501656918,2133.25798740043,23217.0464245024,22708.529296875,18802.3506130219,5859.47968557261,34333502.1856381,0.252378342121448,0.0636948275719706,1478.80576873912,4068.09108977747,3899.21984863281,3797.61692313054,2031.01164176175,4125008.28897176,0.499254219470501,0.249254775659099,1013.99113194326,27.4544513437798,26.519998550415,29.3225888433951,21.2560606548855,451.820114564172,0.774230028811024,0.599432137512719,16.4570804532409,526.141600619927,509.619995117188,464.742741056692,141.78771951195,20103.7574043994,0.269485855794122,0.0726226264730903,38.2097849337748,12263.2849966221,11816.7099609375,10793.7953560735,3467.97408407115,12026844.2477891,0.282793238926308,0.0799720159824318,980.719623746976,37197.9168965335,33722.0703125,30134.0710473446,16643.2026125545,276996193.202542,0.447422974217826,0.200187317857925,7446.55121341904,31.8969823154192,29.230001449585,22.6688640267536,19.932587490076,397.308044049532,0.624905117762203,0.390506406205393,12.4559759327913,261.995878822471,245.690002441406,213.86145258682,212.264496302717,45056.2163906463,0.810182577133392,0.656395808290505,171.972996648457,35.5603461702665,33.9700012207031,25.5744131630621,42.0803729023798,1770.75778360334,1.1833510478468,1.40031970244012,49.7958533678153,4659.94148953554,3905.43017578125,2934.08704617309,3161.38471234578,9994353.2994536,0.678417254689796,0.460249971460839,2144.73793756791,57868.3973522368,47636.33203125,34255.8368481426,39760.0224710176,1580859386.89583,0.687076613319771,0.472074272570966,27318.1815849048,15566.4991742412,12616.7705078125,8479.14673097356,11707.2230908795,137059072.499623,0.752078097961305,0.565621465433094,8804.74607459733,5336.6118168402,4312.7900390625,3298.73225414064,3995.61718308476,15964956.6737622,0.748717973167208,0.560578603343612,2991.59039887129,1112.40005267005,889.760009765625,566.806944719573,862.754518316342,744345.358875264,0.775579357664991,0.601523340036039,669.134595138357,0.0432964730862307,0.0436666733015197,0.0500251158165904,0.0195341685883506,0.000381583742438102,0.451172282542406,0.203556428534525,0.0088132754295743,0.176771478868771,0.179483986571582,0.21540832455356,0.0785031520939184,0.00616274488868088,0.44409399410069,0.197219475596303,0.0348627783628821,0.201173896853207,0.172910993337794,0.125966387509651,0.124057881960461,0.0153903580765157,0.616669875669724,0.380281735558512,0.0765027586444067,0.0495052780929889,0.0419864724296726,0.029522170715236,0.0315751748118218,0.000996991664397108,0.637814310476394,0.406807094648478,0.0201390983507738
FCS3.0,05122017_TMRE.fcs,DAY0/,12217,32,BD FACSDiva Software Version 6.2,0.01,12:11:26,12:11:30,3.99999842047691,LSRFortessa,05-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY0,0,6227,89583.4845204572,88761.6796875,84174.2234089837,16521.0720781339,272945822.610897,0.184420958467643,0.034011089922124,3046.83194756247,22676.8880594651,21730.798828125,19386.8555023842,6957.3160125606,48404246.0986321,0.306802061831262,0.0941275051439132,2134.51889746524,82.677115973221,80.3399963378906,77.0587532009453,31.3753894459744,984.415062886561,0.379493032342067,0.144014961596177,11.9067416817661,20.9612935853269,19.5,17.8106746171312,21.4459118532414,459.927135216998,1.02311967369484,1.04677386670143,21.9417343373766,390.62808917946,375.160003662109,324.839474351761,111.13006925437,12349.8922924811,0.284490727453334,0.0809349740069269,31.6154742441151,7199.37839967389,6930.5,6090.67427056207,2023.9437339255,4096348.23809628,0.281127567071232,0.0790327089673899,568.986377807539,37105.6641593015,32048.7890625,27124.977521723,21512.539757111,462789366.80128,0.579764309426012,0.33612665448422,12472.2027562811,18.5280187989729,15.8000001907349,6.99658495291092,12.8782970138621,165.850533977251,0.695071456564805,0.483124329731119,8.95133666349934,80.6624656172593,90.0600051879883,119.670292273148,149.655731254932,22396.8378974485,1.85533296198809,3.44226039983951,277.661211147708,17.3495524049341,16.5900001525879,16.0961688158141,35.6264722142213,1269.24552243068,2.05345194980876,4.2166649101734,73.1572488331003,6013.34074806955,4980.1103515625,3386.71893622053,4439.64266444798,19710426.9879868,0.738298867542677,0.545085217814799,3277.7831514561,74891.1864215648,61363.29296875,42862.8740730965,53183.6616648927,2828501868.08578,0.710145802277991,0.504307060493051,37768.1540810964,20420.2159513767,16237.4501953125,9829.08088186802,16671.0624428324,277924322.972816,0.816399908920083,0.66650881128472,13610.2538599294,6972.98262021261,5548.27001953125,3985.11527218449,5656.54331395125,31996482.2626066,0.811208577740408,0.658059356599615,4588.63645663741,1459.76347771762,1145.03002929688,727.971126071467,1225.76373240754,1502496.72768566,0.839700233029568,0.705096481349911,1029.2740917418,0.000929584914120461,0.00090219182285216,0.000812089288098855,0.000370015600642824,1.3691154471907e-07,0.398043895745575,0.158438942940314,0.000147282451166509,0.0037428868005693,0.00366462732275701,0.0035961915132628,0.00126678045701834,1.6047327262836e-06,0.338450112043373,0.114548478342172,0.000428741987612213,0.271206390952624,0.23108791024559,0.166591534122391,0.187388914550497,0.0351146052964136,0.690945791846151,0.477406087269905,0.129475581947284,0.0663749691236818,0.0560853254612573,0.0439238109413801,0.0457313241748002,0.00209135401078066,0.688984488860332,0.474699625890132,0.0315081730114808
FCS3.0,05122017_TO-PRO3.fcs,DAY0/,12497,32,BD FACSDiva Software Version 6.2,0.01,12:11:01,12:11:06,5.00000305473804,LSRFortessa,05-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY0,0,5155,86980.5708530667,85508.5390625,83502.7516791859,12924.2265175963,167035631.07814,0.148587510875604,0.0220782483882078,1920.37864824212,20742.8501793996,19826.0390625,16751.8639496289,5543.1227635605,30726209.9719026,0.267230525970128,0.071412154010271,1481.29161162326,63.1632023354391,61.6199989318848,57.4243433412655,27.1323644163733,736.16519882288,0.429559671029379,0.184521510974868,11.6549695329465,1.45347813103063,1.55999994277954,0.542077752326762,17.8377048998567,318.183716094372,12.2724274407957,150.612475289595,218.911939093818,420.690523161273,403.380004882812,380.815349029164,111.976138066694,12538.6554963314,0.266172238027259,0.0708476602964396,29.8049392748613,7000.62447359398,6702.25,6167.90693196332,1851.89683854449,3429521.90061108,0.264533092087678,0.0699777568094682,489.88799692757,11809.1049946767,11358.5498046875,10464.695609321,3238.32960566879,10486778.634951,0.274223119121097,0.0751983190605036,888.024845208688,45.3671495846009,45.0300025939941,41.4673219434674,22.7446158044785,517.317548093332,0.501345489252398,0.251347299593726,11.4029105383541,460.407568542756,438.450012207031,397.597601710532,301.921105168111,91156.3537459338,0.655769204932332,0.430033250137583,197.990563088384,54.608387484525,52.1400032043457,47.8998860784594,58.4048511165156,3411.12663394235,1.069521621254,1.14387649832977,62.465251055234,4.93629500424249,4.01999998092651,3.29905724054086,19.3201129747326,373.26676535643,3.91388945719977,15.3185306831795,75.6167864837143,113.061690436175,97.8199996948242,123.657272927756,190.807701050952,36407.5787803496,1.68764238633656,2.84813682415977,322.015163933023,116.8030329384,111.889999389648,113.58080636096,98.9241582129905,9785.98907814877,0.846931417141892,0.717292825341973,83.7819775048968,48.1379740373933,46.2299995422363,50.6887371382146,80.2265927693366,6436.30618737697,1.66659678504577,2.7775448439249,133.705381584553,14.3058975891045,12.7300004959106,8.09579046461131,27.7533984132854,770.251123486551,1.93999700056728,3.76358836221004,53.8415096773223,0.000721294663849971,0.000720642794363866,0.000708867404221057,0.000286559302812159,8.21162340281904e-08,0.397284656568266,0.157835098344565,0.00011384561420417,0.00308397102799856,0.0030435841617782,0.00301217382993482,0.0011974032484969,1.43377453951093e-06,0.388266698236135,0.15075102895919,0.000464911805751114,0.000252881575167548,0.000213056897180294,6.463930922115e-05,0.000961589049621982,9.24653500352907e-07,3.80252712750969,14.4592125554471,0.00365646844670385,5.83499499018455e-05,4.94887763558169e-05,-1.21571425813634e-05,0.000245412841053131,6.02274625537693e-08,4.20587920753928,17.6894199084113,0.00103217676544851
FCS3.0,05122017_Unstained.fcs,DAY0/,13487,32,BD FACSDiva Software Version 6.2,0.01,12:08:15,12:08:22,7.0000022649765,LSRFortessa,05-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY0,0,7192,86283.2959160216,87661.1796875,84226.1077475669,21891.2943708021,479228769.229111,0.253714164930702,0.0643708774864836,5554.13147054023,22941.8323330991,21949.19921875,17960.9748711632,7291.4102009102,53164662.7179373,0.317821614901727,0.101010578898742,2317.3677649642,21.9112533679992,21.8400001525879,24.7649130142745,19.1578013830642,367.021353832935,0.874336171523788,0.764463740834875,16.7503587160815,3.80108995389222,3.89999985694885,5.53386173414331,17.3767329609403,301.950848395828,4.57151321639913,20.8987330877119,79.4379643887768,458.098710319489,440.72998046875,379.263257655989,151.315896612347,22896.5005675985,0.330312863153043,0.109106587564361,49.9815870505942,7753.2208466026,7487.0146484375,6608.45161830384,2630.99696532398,6922145.03154401,0.339342451012068,0.115153299058878,892.808958818352,13099.2943531414,12600.2294921875,11719.5507265186,4516.65412163085,20400164.454445,0.344801330504318,0.118887957517548,1557.34835056613,27.9526216766825,24.4899997711182,12.8043246154029,18.6972627997111,349.58763620146,0.668891205124704,0.447415444293179,12.5064346466321,24.4543012480715,48.9799995422363,93.8463061190566,130.464079361727,17020.8760037029,5.33501562928589,28.4623917647247,696.027902455206,8.51446907197408,7.90000009536743,7.69535866909889,32.361470250425,1047.26475676914,3.80076197081329,14.4457915587805,122.998245447421,3.16629042353759,3.35000014305115,4.36000242389099,16.0549435011054,257.761210823687,5.0705846127557,25.7108283151149,81.4079494753672,50.7918144283242,46.9000015258789,43.3937605268438,40.3043801544265,1624.44305963253,0.79352117281226,0.629675851701345,31.9823790096117,43.2394087382316,41.5400009155273,45.0768807951959,59.1304949930139,3496.41543811884,1.36751395818074,1.87009442581915,80.8617772570829,26.3212562138847,24.1200008392334,25.2946512800374,71.4462149520875,5104.5616309799,2.71439229083599,7.36792550854988,193.933055075358,11.6733902076941,10.7200002670288,5.40595489555876,20.9367229746806,438.346368918517,1.79354263004769,3.21679516579837,37.5509051885884,0.00028283099920547,0.000252370555348539,0.000217498004677209,0.000489155068880613,2.39272681411597e-07,1.72949595431459,2.99115625599053,0.000845991712661494,0.000969244784061331,0.000952607909764708,0.00084484022478956,0.000908753543717481,8.25833003219079e-07,0.937589305262619,0.87907370534284,0.000852037603709015,0.000148313526031937,0.000140255751148451,0.000206287098698674,0.000802851932625222,6.44571225720053e-07,5.41320777750467,29.3028184424371,0.00434600432587151,3.9623241281838e-05,3.80329271264587e-05,1.00596637252074e-05,0.000392582773890417,1.54121234355494e-07,9.90789145940879,98.1663131714256,0.00388966751253987
FCS3.0,08122017_P6 1.fcs,DAY2/,3241,32,BD FACSDiva Software Version 6.2,0.01,19:40:49,19:43:02,133.000002801418,LSRFortessa,07-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,6,1894,62920.372491049,52996.05078125,44322.7706145978,35528.5667758571,1262279057.14654,0.5646591933465,0.31884000463072,20061.5318564127,59840.8333860113,42052.91796875,32340.4423694788,38864.7935524853,1510472177.8773,0.649469456780168,0.421810575290326,25241.496356406,343.364717818742,276.119995117188,219.210289325448,271.924813275258,73943.1040747838,0.791941626975209,0.627171540536142,215.348579040138,37.4457642337211,22.6199989318848,8.07997282141106,44.2292072254353,1956.2227717905,1.18115381353615,1.395124331231,52.2414967840037,63746.9023921366,67657.03125,68959.706561598,38554.6899220385,1486464114.98454,0.604808837374886,0.365793729766762,23318.2171870974,235028.998879067,262143,255384.104905851,60199.0363876707,3623923982.0041,0.2561345054218,0.0656048848676702,15419.050412025,245617.826356978,262143,261638.02143126,49358.0306448739,2436215189.14031,0.200954594285585,0.0403827489644841,9918.7230229761,23.4451484523454,20.5400009155273,13.8955551430974,15.8417602854936,250.961368943041,0.675694603414157,0.456563197083015,10.7041919334887,354.173193540121,278.869995117188,218.523341526472,355.90413982656,126667.756745683,1.004887287683,1.0097984609469,357.643545745464,83.4538671336871,63.9900016784668,41.623366590538,84.6150720633474,7159.71042028548,1.01391433338613,1.02802227544585,85.7924343855286,9751.78798046614,863.630004882812,280.21690067422,12414.6336020579,154123127.473344,1.27306229656815,1.62068761094336,15804.6019644879,100555.309180791,11368.560546875,4048.42238188798,119329.441037959,14239515498.4316,1.18670453116914,1.40826764429736,141608.788381626,36720.9958004216,3284.00512695312,1069.14108959696,46974.1250328936,2206568422.60592,1.27921708028283,1.63639633848734,60090.1030734189,12591.6980046926,1279.36505126953,851.332819655277,15944.7483132093,254234998.77159,1.26629055964232,1.60349178143926,20190.6842648897,2736.24221710998,356.440017700195,263.854445928633,3402.09192306182,11574229.4529625,1.24334457738727,1.54590573811834,4229.97254431196,0.00730791812737888,0.00383676999030351,0.00345191215531904,0.00861161125724891,7.41598484459762e-05,1.17839459982259,1.38861383289105,0.0101478762013136,0.00854002518483504,0.00742622746951578,0.00205087514113205,0.00809150423107464,6.54724407214988e-05,0.947480136878652,0.897718609779589,0.00766653953641279,0.277029868037231,0.0142257912777134,0.00325025268153849,0.357289918930762,0.12765608616955,1.28971623696094,1.66336797188068,0.46080260974746,0.0995137971005052,0.0184146468899345,0.0133358661345562,0.112999618362933,0.0127689137501685,1.13551710069718,1.28939908597572,0.128312999023365
FCS3.0,08122017_P6 2.fcs,DAY2/,2935,32,BD FACSDiva Software Version 6.2,0.01,19:43:21,19:45:02,100.999995321035,LSRFortessa,07-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,6,1807,57812.4744375173,47376.05859375,41846.590797782,35052.7316414753,1228693995.52928,0.606317788375581,0.367621260500656,21253.0947253821,55716.5345020558,39809.63671875,31784.7052423451,38067.8626953151,1449162170.18937,0.683241752839286,0.466819292822899,26009.5532347924,381.265453826939,294.839996337891,237.046127880237,294.129233325985,86512.0058969315,0.771455242990605,0.595143191937693,226.907539166138,30.9539556649751,17.939998626709,6.15597205781373,40.6342336740969,1651.14094628111,1.31273153305169,1.72326407786825,53.3418398653779,57512.5444164688,64964.09765625,13023.1693427893,40773.5706026445,1662484059.68884,0.708950908299042,0.502611390378036,28906.4599133399,229006.826605843,262143,256219.33517607,61662.3825820926,3802249425.70036,0.269260019432623,0.0725009580648566,16603.2143323161,243964.585324109,262143,256288.129991219,49701.2859517089,2470217825.25353,0.203723363723798,0.0415032089269388,10125.3131554805,25.2310355096874,22.1200008392334,11.5675842690469,16.7618234654152,280.958725885745,0.664333552976039,0.441339069609768,11.1354417371365,403.67208676798,332.589996337891,218.907642074178,385.537212258585,148638.942036122,0.955075232834174,0.912168700373251,368.217042764107,95.9174570323158,74.2600021362305,48.014598644452,89.1172559999362,7941.88531695817,0.929103614266082,0.863233526042296,82.7991646430165,8203.15095300271,728.960021972656,673.332155736678,11484.1858862609,131886525.470194,1.39997251690915,1.95992304810095,16077.5446198413,88040.8424098053,9233.2705078125,6657.86772326881,114658.248413108,13146513929.1619,1.3023302057857,1.69606396490181,149322.90025087,30726.4985164591,2741.64013671875,2389.96008570779,43179.800438003,1864495165.86576,1.40529518568063,1.97485455889716,60680.3656741761,10569.0103758829,1116.21997070312,677.21331579574,14666.7935081313,215114831.810163,1.38771682366771,1.92575798269041,20353.3561004942,2296.63955641324,337.680023193359,214.347098256802,3100.79901015875,9614954.5014015,1.35014613046263,1.82289457360322,4186.5317849082,0.00920336849430279,0.00414683500315734,0.00299679233718196,0.0100378046181018,0.000100757521551185,1.09066638202257,1.18955315687421,0.0109478960462746,0.00994593594419442,0.0083282062954074,0.00186062844164371,0.00897522485887269,8.05546612673262e-05,0.902401232948987,0.814327985227851,0.00809925397864111,0.229747241692117,0.0154061919398489,0.0122848802164297,0.319683861352293,0.102197771209112,1.3914589746444,1.93615807811844,0.444826977927623,0.0864829160659466,0.0179821263876131,0.0147961928363726,0.104963279378656,0.0110172900179218,1.21368802248316,1.47303861591908,0.127392674982428
FCS3.0,08122017_P6 AA.fcs,DAY2/,2492,32,BD FACSDiva Software Version 6.2,0.01,19:45:17,19:46:55,98.0000015348196,LSRFortessa,07-DEC-2017,"4,3,2,1",F,Windows XP 5.1,0,0,0,BD FACSDiva Software Version 6.2,,,DAY2,6,1547,64217.7136500333,54952.4609375,39329.3732710578,34675.9937700263,1202424543.9389,0.53997552698621,0.291573569744035,18724.1880097405,59743.6326805662,42224.51953125,34209.4188023875,38742.2929792154,1500965265.28736,0.648475682527716,0.420520710829788,25123.4348823854,399.073094116308,315.899993896484,242.101815311207,279.701947322141,78233.179335798,0.700878990455376,0.491231359261747,196.037218467545,36.5168053960523,23.3999996185303,7.89839876473611,42.3575027041738,1794.15803533409,1.15994546195306,1.3454734747055,49.1323930413708,64739.8451407099,67874.90625,68922.1325517272,38775.0453768883,1503504143.97975,0.598936331908302,0.358724729679772,23223.7834476115,243570.456102979,262143,258349.533488445,44816.4763905785,2008516556.06728,0.183997998392837,0.0338552634125704,8246.14195088627,254677.600509555,262143,258411.634096023,30661.2465539251,940112040.240583,0.120392396082649,0.0144943290345215,3691.38093950792,23.2255920453001,21.3299999237061,10.7155785578352,15.2945517997134,233.923314754116,0.65852150377404,0.433650570932823,10.0717912506972,363.940805233519,297.040008544922,232.496406345807,333.822972637899,111437.777060803,0.917245243834927,0.841338837337794,306.19753393495,86.6747986351434,69.5200042724609,49.4272976570043,80.4527722210774,6472.64855805656,0.928214123227934,0.861581458559802,74.677399428444,10268.2907725296,1057.93005371094,319.354016510551,12248.2226835339,150018958.905435,1.1928200082044,1.42281957197274,14609.9250818622,107863.37521738,14086.75,8493.65507917199,118682.561131117,14085550316.6413,1.1003045370306,1.21067007421012,130586.96047898,38045.3481132268,4052.830078125,1235.64275164087,45750.6537938472,2093122322.56447,1.20252950919752,1.44607722049082,55016.5112521806,13049.3538524711,1539.66003417969,1056.52810416588,15538.3192162371,241439364.065684,1.19073475912332,1.41784926658447,18502.0167891274,2820.37221567039,432.150024414062,306.70058116691,3298.68655790116,10881333.0072778,1.16959263021143,1.36794692064488,3858.1194874987,0.00903307040329889,0.00419526167757356,0.00352593936478261,0.0094552194775699,8.94011753690173e-05,1.04673373010763,1.09565150174504,0.00989709715274309,0.00948471833381114,0.00836607579985751,0.00212193595723406,0.00771933055579684,5.95880642296587e-05,0.813870300004477,0.662384865229377,0.0062825338752801,0.267391368064243,0.0185456104449118,0.00650408691747959,0.321318166840065,0.10324536434146,1.20167741077889,1.44402859957626,0.386120782764588,0.107585448764193,0.0233373439387297,0.0188974729185924,0.112454755944238,0.0126460721344781,1.04525990490329,1.09256826879843,0.117544447504196
